event_id,hcp_id,registered,verified_attended,duration,engagement,reason,invited_at,channel,eligible_reason
EV2174,HCP100010,,,,,non_completed_event,2025-09-15,Email,Product affinity
EV2174,HCP100142,,,,,non_completed_event,2025-08-30,Rep,Combination of factors
EV2174,HCP100469,,,,,non_completed_event,2025-09-19,Phone,Combination of factors
EV2174,HCP100690,,,,,non_completed_event,2025-09-04,Portal,Prior engagement
EV2174,HCP100641,,,,,non_completed_event,2025-09-17,Email,Combination of factors
EV2174,HCP100148,,,,,non_completed_event,2025-09-17,Portal,Combination of factors
EV2174,HCP102482,,,,,non_completed_event,2025-08-31,Rep,Combination of factors
EV2174,HCP101510,,,,,non_completed_event,2025-09-08,Email,Combination of factors
EV2174,HCP100177,,,,,non_completed_event,2025-08-28,Portal,Product affinity
EV2174,HCP100983,,,,,non_completed_event,2025-09-12,Phone,Product affinity
EV2174,HCP100296,,,,,non_completed_event,2025-08-26,Email,Product affinity
EV2174,HCP101871,,,,,non_completed_event,2025-09-15,Email,Product affinity
EV2174,HCP100695,,,,,non_completed_event,2025-08-28,Portal,Combination of factors
EV2174,HCP101909,,,,,non_completed_event,2025-08-28,Rep,Combination of factors
EV2174,HCP100896,,,,,non_completed_event,2025-09-24,Phone,Prior engagement
EV2174,HCP100205,,,,,non_completed_event,2025-09-14,Email,Geographic proximity
EV2174,HCP100099,,,,,non_completed_event,2025-08-06,Rep,Combination of factors
EV2174,HCP102209,,,,,non_completed_event,2025-09-02,Portal,Combination of factors
EV2174,HCP102191,,,,,non_completed_event,2025-09-15,Portal,Combination of factors
EV2174,HCP102078,,,,,non_completed_event,2025-09-21,Phone,Product affinity
EV2174,HCP100774,,,,,non_completed_event,2025-08-29,Portal,Product affinity
EV2174,HCP102142,,,,,non_completed_event,2025-08-15,Rep,Specialty match
EV2174,HCP101344,,,,,non_completed_event,2025-09-09,Email,Combination of factors
EV2174,HCP100436,,,,,non_completed_event,2025-09-08,Email,Product affinity
EV2174,HCP101149,,,,,non_completed_event,2025-09-05,Email,Patient-volume threshold
EV2174,HCP101641,,,,,non_completed_event,2025-09-15,Email,Product affinity
EV2174,HCP101450,,,,,non_completed_event,2025-09-04,Email,Product affinity
EV2174,HCP100347,,,,,non_completed_event,2025-09-07,Email,Specialty match
EV2174,HCP100456,,,,,non_completed_event,2025-09-23,Email,Combination of factors
EV2174,HCP102238,,,,,non_completed_event,2025-08-24,Rep,Specialty match
EV2174,HCP102074,,,,,non_completed_event,2025-09-07,Email,Product affinity
EV2174,HCP102115,,,,,non_completed_event,2025-08-27,Rep,Specialty match
EV2174,HCP100176,,,,,non_completed_event,2025-08-23,Rep,Product affinity
EV2174,HCP100511,,,,,non_completed_event,2025-08-19,Rep,Product affinity
EV2174,HCP101111,,,,,non_completed_event,2025-09-05,Email,Product affinity
EV2174,HCP101626,,,,,non_completed_event,2025-09-19,Email,Combination of factors
EV2174,HCP100660,,,,,non_completed_event,2025-09-19,Portal,Combination of factors
EV2174,HCP100270,,,,,non_completed_event,2025-08-29,Email,Patient-volume threshold
EV2174,HCP100799,,,,,non_completed_event,2025-08-27,Email,Patient-volume threshold
EV2174,HCP101091,,,,,non_completed_event,2025-08-26,Email,Product affinity
EV2174,HCP101496,,,,,non_completed_event,2025-09-05,Email,Specialty match
EV2174,HCP102265,,,,,non_completed_event,2025-08-14,Rep,Product affinity
EV2174,HCP101141,,,,,non_completed_event,2025-08-23,Rep,Product affinity
EV2174,HCP101355,,,,,non_completed_event,2025-08-21,Portal,Combination of factors
EV2174,HCP101811,,,,,non_completed_event,2025-08-26,Rep,Product affinity
EV2174,HCP100578,,,,,non_completed_event,2025-09-07,Email,Product affinity
EV2174,HCP101769,,,,,non_completed_event,2025-09-13,Email,Product affinity
EV2174,HCP101401,,,,,non_completed_event,2025-08-05,Rep,Combination of factors
EV2174,HCP100997,,,,,non_completed_event,2025-09-05,Email,Product affinity
EV2174,HCP101632,,,,,non_completed_event,2025-09-01,Portal,Specialty match
EV2174,HCP101433,,,,,non_completed_event,2025-09-25,Phone,Combination of factors
EV2174,HCP100203,,,,,non_completed_event,2025-08-07,Rep,Specialty match
EV2174,HCP100197,,,,,non_completed_event,2025-09-10,Phone,Product affinity
EV2174,HCP100252,,,,,non_completed_event,2025-09-01,Rep,Combination of factors
EV2174,HCP101999,,,,,non_completed_event,2025-08-03,Rep,Specialty match
EV2174,HCP101143,,,,,non_completed_event,2025-08-24,Rep,Specialty match
EV2174,HCP100242,,,,,non_completed_event,2025-09-06,Email,Product affinity
EV2174,HCP100591,,,,,non_completed_event,2025-09-04,Rep,Product affinity
EV2174,HCP100783,,,,,non_completed_event,2025-09-14,Email,Patient-volume threshold
EV2174,HCP101950,,,,,non_completed_event,2025-09-19,Email,Product affinity
EV2174,HCP100214,,,,,non_completed_event,2025-09-08,Email,Combination of factors
EV2174,HCP101279,,,,,non_completed_event,2025-08-28,Email,Combination of factors
EV2174,HCP101055,,,,,non_completed_event,2025-08-04,Rep,Product affinity
EV2174,HCP100868,,,,,non_completed_event,2025-09-03,Email,Combination of factors
EV2174,HCP100140,,,,,non_completed_event,2025-09-07,Email,Product affinity
EV2174,HCP101560,,,,,non_completed_event,2025-08-15,Rep,Patient-volume threshold
EV2174,HCP101553,,,,,non_completed_event,2025-09-19,Email,Combination of factors
EV2174,HCP102413,,,,,non_completed_event,2025-08-29,Email,Product affinity
EV2174,HCP102193,,,,,non_completed_event,2025-09-13,Email,Product affinity
EV2174,HCP101171,,,,,non_completed_event,2025-08-09,Rep,Product affinity
EV2174,HCP100468,,,,,non_completed_event,2025-08-30,Portal,Specialty match
EV2174,HCP101183,,,,,non_completed_event,2025-09-08,Rep,Specialty match
EV2174,HCP101689,,,,,non_completed_event,2025-09-09,Portal,Prior engagement
EV2174,HCP101667,,,,,non_completed_event,2025-09-16,Email,Product affinity
EV2174,HCP102003,,,,,non_completed_event,2025-09-16,Phone,Product affinity
EV2174,HCP100506,,,,,non_completed_event,2025-09-05,Email,Patient-volume threshold
EV2174,HCP100360,,,,,non_completed_event,2025-09-10,Email,Product affinity
EV2174,HCP100874,,,,,non_completed_event,2025-08-31,Email,Specialty match
EV2174,HCP102404,,,,,non_completed_event,2025-09-02,Rep,Combination of factors
EV2174,HCP100042,,,,,non_completed_event,2025-09-21,Email,Product affinity
EV2174,HCP101952,,,,,non_completed_event,2025-08-08,Rep,Patient-volume threshold
EV2174,HCP100309,,,,,non_completed_event,2025-08-21,Rep,Combination of factors
EV2174,HCP100752,,,,,non_completed_event,2025-08-18,Portal,Combination of factors
EV2174,HCP101202,,,,,non_completed_event,2025-08-31,Email,Specialty match
EV2174,HCP101224,,,,,non_completed_event,2025-09-09,Email,Combination of factors
EV2174,HCP101058,,,,,non_completed_event,2025-09-05,Portal,Prior engagement
EV2174,HCP100338,,,,,non_completed_event,2025-09-19,Portal,Prior engagement
EV2174,HCP102447,,,,,non_completed_event,2025-08-11,Rep,Product affinity
EV2174,HCP102249,,,,,non_completed_event,2025-08-29,Email,Product affinity
EV2174,HCP100058,,,,,non_completed_event,2025-08-20,Rep,Product affinity
EV2174,HCP100427,,,,,non_completed_event,2025-09-22,Email,Combination of factors
EV2174,HCP101072,,,,,non_completed_event,2025-09-10,Email,Product affinity
EV2174,HCP101542,,,,,non_completed_event,2025-09-09,Phone,Product affinity
EV2174,HCP100086,,,,,non_completed_event,2025-09-05,Phone,Combination of factors
EV2174,HCP101743,,,,,non_completed_event,2025-09-01,Rep,Product affinity
EV2174,HCP100560,,,,,non_completed_event,2025-09-01,Email,Product affinity
EV2174,HCP100308,,,,,non_completed_event,2025-09-09,Email,Product affinity
EV2174,HCP101061,,,,,non_completed_event,2025-08-17,Portal,Combination of factors
EV2174,HCP101628,,,,,non_completed_event,2025-09-07,Phone,Product affinity
EV2174,HCP100078,,,,,non_completed_event,2025-09-02,Rep,Product affinity
EV2174,HCP100143,,,,,non_completed_event,2025-08-31,Email,Product affinity
EV2174,HCP101647,,,,,non_completed_event,2025-08-08,Rep,Specialty match
EV2174,HCP101965,,,,,non_completed_event,2025-09-12,Email,Combination of factors
EV2174,HCP100020,,,,,non_completed_event,2025-09-12,Email,Product affinity
EV2174,HCP101830,,,,,non_completed_event,2025-09-06,Email,Combination of factors
EV2174,HCP101537,,,,,non_completed_event,2025-08-26,Email,Combination of factors
EV2174,HCP101408,,,,,non_completed_event,2025-09-07,Email,Patient-volume threshold
EV2174,HCP101409,,,,,non_completed_event,2025-08-31,Rep,Product affinity
EV2174,HCP101337,,,,,non_completed_event,2025-09-12,Phone,Product affinity
EV2174,HCP101919,,,,,non_completed_event,2025-09-12,Email,Combination of factors
EV2174,HCP100431,,,,,non_completed_event,2025-09-09,Email,Combination of factors
EV2174,HCP101438,,,,,non_completed_event,2025-09-22,Email,Product affinity
EV2174,HCP101385,,,,,non_completed_event,2025-08-24,Rep,Prior engagement
EV2174,HCP102396,,,,,non_completed_event,2025-08-10,Rep,Product affinity
EV2174,HCP100434,,,,,non_completed_event,2025-09-08,Phone,Product affinity
EV2174,HCP102459,,,,,non_completed_event,2025-08-10,Rep,Combination of factors
EV2174,HCP100136,,,,,non_completed_event,2025-09-05,Email,Prior engagement
EV2174,HCP100043,,,,,non_completed_event,2025-09-23,Email,Combination of factors
EV2174,HCP101282,,,,,non_completed_event,2025-08-03,Rep,Product affinity
EV2174,HCP100674,,,,,non_completed_event,2025-08-08,Rep,Product affinity
EV2174,HCP100071,,,,,non_completed_event,2025-09-20,Portal,Product affinity
EV2174,HCP101792,,,,,non_completed_event,2025-09-19,Portal,Specialty match
EV2174,HCP100633,,,,,non_completed_event,2025-09-15,Portal,Specialty match
EV2174,HCP102442,,,,,non_completed_event,2025-09-02,Email,Specialty match
EV2174,HCP102014,,,,,non_completed_event,2025-09-11,Phone,Product affinity
EV2174,HCP101746,,,,,non_completed_event,2025-09-09,Portal,Product affinity
EV2174,HCP102367,,,,,non_completed_event,2025-08-18,Portal,Prior engagement
EV2174,HCP102028,,,,,non_completed_event,2025-09-06,Email,Specialty match
EV2174,HCP102446,,,,,non_completed_event,2025-09-04,Email,Combination of factors
EV2174,HCP101772,,,,,non_completed_event,2025-09-09,Email,Combination of factors
EV2174,HCP100525,,,,,non_completed_event,2025-08-05,Rep,Specialty match
EV2174,HCP100730,,,,,non_completed_event,2025-09-08,Phone,Combination of factors
EV2174,HCP102170,,,,,non_completed_event,2025-09-13,Email,Patient-volume threshold
EV2174,HCP101564,,,,,non_completed_event,2025-09-03,Email,Specialty match
EV2174,HCP100170,,,,,non_completed_event,2025-09-15,Email,Combination of factors
EV2174,HCP101222,,,,,non_completed_event,2025-08-03,Rep,Product affinity
EV2174,HCP100787,,,,,non_completed_event,2025-09-05,Email,Combination of factors
EV2174,HCP101463,,,,,non_completed_event,2025-09-05,Phone,Prior engagement
EV2174,HCP101221,,,,,non_completed_event,2025-08-26,Portal,Combination of factors
EV2174,HCP102121,,,,,non_completed_event,2025-09-10,Phone,Combination of factors
EV2174,HCP101411,,,,,non_completed_event,2025-08-22,Rep,Specialty match
EV2174,HCP102030,,,,,non_completed_event,2025-09-13,Portal,Prior engagement
EV2174,HCP101631,,,,,non_completed_event,2025-09-16,Phone,Combination of factors
EV2174,HCP100318,,,,,non_completed_event,2025-09-21,Email,Product affinity
EV2174,HCP101428,,,,,non_completed_event,2025-09-14,Portal,Patient-volume threshold
EV2174,HCP100816,,,,,non_completed_event,2025-08-23,Rep,Combination of factors
EV2174,HCP101212,,,,,non_completed_event,2025-09-07,Email,Product affinity
EV2174,HCP100404,,,,,non_completed_event,2025-09-19,Phone,Specialty match
EV2174,HCP100401,,,,,non_completed_event,2025-08-04,Rep,Combination of factors
EV2174,HCP102432,,,,,non_completed_event,2025-09-09,Phone,Patient-volume threshold
EV2174,HCP101842,,,,,non_completed_event,2025-09-03,Email,Specialty match
EV2174,HCP100306,,,,,non_completed_event,2025-08-05,Rep,Product affinity
EV2174,HCP100830,,,,,non_completed_event,2025-08-17,Rep,Product affinity
EV2174,HCP101764,,,,,non_completed_event,2025-09-24,Phone,Combination of factors
EV2174,HCP101362,,,,,non_completed_event,2025-09-07,Email,Specialty match
EV2174,HCP100510,,,,,non_completed_event,2025-09-15,Email,Specialty match
EV2174,HCP100912,,,,,non_completed_event,2025-09-13,Email,Specialty match
EV2174,HCP101199,,,,,non_completed_event,2025-09-22,Email,Combination of factors
EV2174,HCP101698,,,,,non_completed_event,2025-09-06,Email,Patient-volume threshold
EV2174,HCP101092,,,,,non_completed_event,2025-09-01,Rep,Product affinity
EV2174,HCP100416,,,,,non_completed_event,2025-08-07,Rep,Specialty match
EV2174,HCP101882,,,,,non_completed_event,2025-09-20,Email,Product affinity
EV2174,HCP101088,,,,,non_completed_event,2025-09-10,Portal,Combination of factors
EV2174,HCP100443,,,,,non_completed_event,2025-09-07,Email,Product affinity
EV2174,HCP101107,,,,,non_completed_event,2025-09-07,Phone,Combination of factors
EV2174,HCP102463,,,,,non_completed_event,2025-08-26,Rep,Combination of factors
EV2174,HCP101306,,,,,non_completed_event,2025-08-28,Portal,Specialty match
EV2174,HCP100280,,,,,non_completed_event,2025-09-20,Phone,Combination of factors
EV2174,HCP101722,,,,,non_completed_event,2025-09-12,Email,Product affinity
EV2174,HCP102335,,,,,non_completed_event,2025-08-08,Rep,Patient-volume threshold
EV2174,HCP100012,,,,,non_completed_event,2025-08-05,Rep,Product affinity
EV2174,HCP101174,,,,,non_completed_event,2025-08-17,Rep,Combination of factors
EV2174,HCP100770,,,,,non_completed_event,2025-09-11,Email,Combination of factors
EV2174,HCP101504,,,,,non_completed_event,2025-09-24,Phone,Product affinity
EV2174,HCP101624,,,,,non_completed_event,2025-08-07,Rep,Patient-volume threshold
EV2174,HCP102116,,,,,non_completed_event,2025-09-19,Email,Combination of factors
EV2174,HCP100624,,,,,non_completed_event,2025-08-27,Rep,Geographic proximity
EV2174,HCP100095,,,,,non_completed_event,2025-09-21,Email,Combination of factors
EV2174,HCP100745,,,,,non_completed_event,2025-09-08,Email,Combination of factors
EV2174,HCP102306,,,,,non_completed_event,2025-09-07,Email,Product affinity
EV2174,HCP100800,,,,,non_completed_event,2025-09-08,Phone,Product affinity
EV2174,HCP101735,,,,,non_completed_event,2025-09-06,Phone,Prior engagement
EV2174,HCP100236,,,,,non_completed_event,2025-08-21,Portal,Combination of factors
EV2174,HCP100024,,,,,non_completed_event,2025-08-18,Rep,Combination of factors
EV2174,HCP101348,,,,,non_completed_event,2025-09-15,Phone,Specialty match
EV2174,HCP101116,,,,,non_completed_event,2025-09-15,Phone,Prior engagement
EV2174,HCP100351,,,,,non_completed_event,2025-08-18,Rep,Product affinity
EV2174,HCP101451,,,,,non_completed_event,2025-08-09,Rep,Combination of factors
EV2174,HCP101172,,,,,non_completed_event,2025-09-21,Phone,Specialty match
EV2174,HCP100433,,,,,non_completed_event,2025-08-31,Rep,Combination of factors
EV2174,HCP101945,,,,,non_completed_event,2025-09-09,Email,Combination of factors
EV2174,HCP101895,,,,,non_completed_event,2025-09-14,Email,Combination of factors
EV2174,HCP100978,,,,,non_completed_event,2025-09-01,Email,Prior engagement
EV2174,HCP101485,,,,,non_completed_event,2025-09-03,Email,Prior engagement
EV2174,HCP101476,,,,,non_completed_event,2025-09-16,Email,Prior engagement
EV2174,HCP100884,,,,,non_completed_event,2025-09-04,Email,Product affinity
EV2174,HCP100323,,,,,non_completed_event,2025-09-08,Phone,Specialty match
EV2174,HCP101080,,,,,non_completed_event,2025-09-04,Rep,Combination of factors
EV2174,HCP102293,,,,,non_completed_event,2025-08-18,Portal,Product affinity
EV2174,HCP102437,,,,,non_completed_event,2025-09-15,Portal,Specialty match
EV2174,HCP100391,,,,,non_completed_event,2025-09-05,Email,Product affinity
EV2174,HCP101404,,,,,non_completed_event,2025-08-13,Rep,Combination of factors
EV2174,HCP100613,,,,,non_completed_event,2025-09-19,Phone,Product affinity
EV2174,HCP101843,,,,,non_completed_event,2025-09-04,Email,Combination of factors
EV2174,HCP101494,,,,,non_completed_event,2025-08-16,Rep,Combination of factors
EV2174,HCP100016,,,,,non_completed_event,2025-09-02,Email,Combination of factors
EV2174,HCP102154,,,,,non_completed_event,2025-09-04,Email,Prior engagement
EV2177,HCP101385,,,,,non_completed_event,2025-10-06,Email,Combination of factors
EV2177,HCP100747,,,,,non_completed_event,2025-09-18,Email,Combination of factors
EV2177,HCP102003,,,,,non_completed_event,2025-09-27,Email,Product affinity
EV2177,HCP100541,,,,,non_completed_event,2025-08-20,Rep,Product affinity
EV2177,HCP100511,,,,,non_completed_event,2025-09-15,Portal,Product affinity
EV2177,HCP101537,,,,,non_completed_event,2025-09-23,Rep,Combination of factors
EV2177,HCP100874,,,,,non_completed_event,2025-09-08,Rep,Specialty match
EV2177,HCP100893,,,,,non_completed_event,2025-10-04,Email,Specialty match
EV2177,HCP101859,,,,,non_completed_event,2025-09-14,Rep,Product affinity
EV2177,HCP101613,,,,,non_completed_event,2025-09-20,Email,Product affinity
EV2177,HCP100774,,,,,non_completed_event,2025-09-29,Phone,Product affinity
EV2177,HCP101769,,,,,non_completed_event,2025-10-05,Email,Product affinity
EV2177,HCP100873,,,,,non_completed_event,2025-09-23,Email,Product affinity
EV2177,HCP101564,,,,,non_completed_event,2025-08-19,Rep,Specialty match
EV2177,HCP100831,,,,,non_completed_event,2025-10-06,Email,Combination of factors
EV2177,HCP101895,,,,,non_completed_event,2025-09-11,Rep,Combination of factors
EV2177,HCP100078,,,,,non_completed_event,2025-09-30,Phone,Product affinity
EV2177,HCP102410,,,,,non_completed_event,2025-10-04,Email,Specialty match
EV2177,HCP102265,,,,,non_completed_event,2025-09-17,Email,Product affinity
EV2177,HCP100020,,,,,non_completed_event,2025-09-06,Rep,Product affinity
EV2177,HCP100510,,,,,non_completed_event,2025-09-19,Phone,Specialty match
EV2177,HCP100010,,,,,non_completed_event,2025-10-01,Portal,Product affinity
EV2177,HCP100016,,,,,non_completed_event,2025-09-04,Portal,Combination of factors
EV2177,HCP101764,,,,,non_completed_event,2025-09-14,Rep,Combination of factors
EV2177,HCP101084,,,,,non_completed_event,2025-10-06,Phone,Specialty match
EV2177,HCP101171,,,,,non_completed_event,2025-09-10,Email,Product affinity
EV2177,HCP101472,,,,,non_completed_event,2025-09-25,Email,Patient-volume threshold
EV2177,HCP102142,,,,,non_completed_event,2025-09-10,Rep,Specialty match
EV2177,HCP101713,,,,,non_completed_event,2025-09-14,Email,Combination of factors
EV2177,HCP101882,,,,,non_completed_event,2025-09-24,Email,Product affinity
EV2177,HCP100835,,,,,non_completed_event,2025-08-28,Rep,Combination of factors
EV2177,HCP101143,,,,,non_completed_event,2025-09-20,Email,Specialty match
EV2177,HCP100042,,,,,non_completed_event,2025-09-04,Rep,Product affinity
EV2177,HCP102049,,,,,non_completed_event,2025-09-02,Portal,Combination of factors
EV2177,HCP100359,,,,,non_completed_event,2025-09-30,Portal,Specialty match
EV2177,HCP100626,,,,,non_completed_event,2025-09-13,Rep,Combination of factors
EV2177,HCP101337,,,,,non_completed_event,2025-09-22,Email,Product affinity
EV2177,HCP100469,,,,,non_completed_event,2025-09-12,Rep,Combination of factors
EV2177,HCP101570,,,,,non_completed_event,2025-09-21,Email,Specialty match
EV2177,HCP102037,,,,,non_completed_event,2025-09-30,Email,Product affinity
EV2177,HCP101184,,,,,non_completed_event,2025-08-17,Rep,Combination of factors
EV2177,HCP101032,,,,,non_completed_event,2025-09-09,Email,Product affinity
EV2177,HCP100416,,,,,non_completed_event,2025-09-08,Rep,Specialty match
EV2177,HCP101373,,,,,non_completed_event,2025-09-18,Email,Specialty match
EV2177,HCP101047,,,,,non_completed_event,2025-09-17,Email,Combination of factors
EV2177,HCP102353,,,,,non_completed_event,2025-09-30,Email,Product affinity
EV2177,HCP102245,,,,,non_completed_event,2025-08-29,Rep,Combination of factors
EV2177,HCP101709,,,,,non_completed_event,2025-09-17,Rep,Patient-volume threshold
EV2177,HCP101883,,,,,non_completed_event,2025-09-29,Email,Product affinity
EV2177,HCP101846,,,,,non_completed_event,2025-09-22,Email,Combination of factors
EV2177,HCP101206,,,,,non_completed_event,2025-09-14,Rep,Combination of factors
EV2177,HCP100125,,,,,non_completed_event,2025-09-22,Rep,Product affinity
EV2177,HCP100278,,,,,non_completed_event,2025-09-15,Portal,Specialty match
EV2177,HCP101606,,,,,non_completed_event,2025-09-03,Rep,Patient-volume threshold
EV2177,HCP101072,,,,,non_completed_event,2025-09-13,Email,Product affinity
EV2177,HCP100979,,,,,non_completed_event,2025-08-28,Rep,Patient-volume threshold
EV2177,HCP101293,,,,,non_completed_event,2025-09-11,Rep,Product affinity
EV2177,HCP101555,,,,,non_completed_event,2025-08-21,Rep,Specialty match
EV2177,HCP100684,,,,,non_completed_event,2025-09-15,Rep,Combination of factors
EV2177,HCP102474,,,,,non_completed_event,2025-08-21,Rep,Product affinity
EV2177,HCP101626,,,,,non_completed_event,2025-08-17,Rep,Combination of factors
EV2177,HCP100024,,,,,non_completed_event,2025-09-22,Rep,Combination of factors
EV2177,HCP100916,,,,,non_completed_event,2025-08-26,Rep,Combination of factors
EV2177,HCP101376,,,,,non_completed_event,2025-09-12,Rep,Combination of factors
EV2177,HCP100308,,,,,non_completed_event,2025-09-02,Rep,Product affinity
EV2177,HCP101339,,,,,non_completed_event,2025-09-20,Email,Combination of factors
EV2177,HCP102227,,,,,non_completed_event,2025-09-22,Email,Specialty match
EV2177,HCP102257,,,,,non_completed_event,2025-10-05,Phone,Patient-volume threshold
EV2177,HCP102434,,,,,non_completed_event,2025-09-29,Email,Product affinity
EV2177,HCP101687,,,,,non_completed_event,2025-09-16,Email,Combination of factors
EV2177,HCP100583,,,,,non_completed_event,2025-09-09,Email,Product affinity
EV2177,HCP102415,,,,,non_completed_event,2025-09-28,Phone,Product affinity
EV2177,HCP100654,,,,,non_completed_event,2025-09-24,Email,Product affinity
EV2177,HCP100008,,,,,non_completed_event,2025-10-05,Email,Combination of factors
EV2177,HCP102425,,,,,non_completed_event,2025-09-10,Email,Product affinity
EV2177,HCP101547,,,,,non_completed_event,2025-09-13,Email,Patient-volume threshold
EV2177,HCP102199,,,,,non_completed_event,2025-09-13,Portal,Patient-volume threshold
EV2177,HCP100431,,,,,non_completed_event,2025-09-18,Email,Combination of factors
EV2177,HCP101792,,,,,non_completed_event,2025-08-28,Rep,Specialty match
EV2177,HCP100884,,,,,non_completed_event,2025-09-26,Email,Product affinity
EV2177,HCP101477,,,,,non_completed_event,2025-09-29,Email,Specialty match
EV2177,HCP101007,,,,,non_completed_event,2025-09-24,Email,Geographic proximity
EV2177,HCP101672,,,,,non_completed_event,2025-09-14,Email,Specialty match
EV2177,HCP100351,,,,,non_completed_event,2025-09-28,Phone,Product affinity
EV2177,HCP100987,,,,,non_completed_event,2025-08-29,Rep,Prior engagement
EV2177,HCP100066,,,,,non_completed_event,2025-09-28,Phone,Combination of factors
EV2177,HCP101003,,,,,non_completed_event,2025-09-29,Email,Combination of factors
EV2177,HCP101542,,,,,non_completed_event,2025-09-18,Email,Product affinity
EV2177,HCP100897,,,,,non_completed_event,2025-10-02,Phone,Combination of factors
EV2177,HCP100800,,,,,non_completed_event,2025-09-24,Portal,Product affinity
EV2177,HCP100058,,,,,non_completed_event,2025-09-20,Email,Product affinity
EV2177,HCP101199,,,,,non_completed_event,2025-09-10,Email,Combination of factors
EV2177,HCP101945,,,,,non_completed_event,2025-09-20,Email,Combination of factors
EV2177,HCP100254,,,,,non_completed_event,2025-09-19,Rep,Combination of factors
EV2177,HCP101531,,,,,non_completed_event,2025-09-13,Email,Specialty match
EV2177,HCP100815,,,,,non_completed_event,2025-09-12,Rep,Patient-volume threshold
EV2177,HCP101602,,,,,non_completed_event,2025-09-21,Email,Combination of factors
EV2177,HCP100071,,,,,non_completed_event,2025-09-07,Rep,Product affinity
EV2177,HCP100427,,,,,non_completed_event,2025-10-08,Phone,Combination of factors
EV2191,HCP100176,,,,,non_completed_event,2025-10-12,Email,Product affinity
EV2191,HCP101943,,,,,non_completed_event,2025-10-23,Rep,Product affinity
EV2191,HCP100306,,,,,non_completed_event,2025-10-23,Rep,Product affinity
EV2191,HCP101667,,,,,non_completed_event,2025-10-31,Email,Product affinity
EV2191,HCP100240,,,,,non_completed_event,2025-10-24,Phone,Patient-volume threshold
EV2191,HCP100978,,,,,non_completed_event,2025-10-22,Email,Prior engagement
EV2191,HCP100660,,,,,non_completed_event,2025-10-19,Email,Combination of factors
EV2191,HCP101626,,,,,non_completed_event,2025-10-07,Rep,Combination of factors
EV2191,HCP102065,,,,,non_completed_event,2025-10-20,Email,Specialty match
EV2191,HCP100511,,,,,non_completed_event,2025-10-07,Rep,Product affinity
EV2191,HCP101882,,,,,non_completed_event,2025-11-03,Portal,Product affinity
EV2191,HCP101564,,,,,non_completed_event,2025-10-28,Phone,Specialty match
EV2191,HCP100597,,,,,non_completed_event,2025-10-19,Rep,Geographic proximity
EV2191,HCP100878,,,,,non_completed_event,2025-10-28,Email,Combination of factors
EV2191,HCP100512,,,,,non_completed_event,2025-10-18,Email,Combination of factors
EV2191,HCP101064,,,,,non_completed_event,2025-10-20,Rep,Specialty match
EV2191,HCP101143,,,,,non_completed_event,2025-10-30,Email,Specialty match
EV2191,HCP100541,,,,,non_completed_event,2025-10-08,Rep,Product affinity
EV2191,HCP102074,,,,,non_completed_event,2025-10-14,Rep,Product affinity
EV2191,HCP102463,,,,,non_completed_event,2025-10-05,Portal,Combination of factors
EV2191,HCP100886,,,,,non_completed_event,2025-10-09,Rep,Geographic proximity
EV2191,HCP101553,,,,,non_completed_event,2025-10-14,Portal,Combination of factors
EV2191,HCP101293,,,,,non_completed_event,2025-11-08,Phone,Product affinity
EV2191,HCP101450,,,,,non_completed_event,2025-10-31,Email,Product affinity
EV2191,HCP101099,,,,,non_completed_event,2025-09-16,Rep,Product affinity
EV2191,HCP101956,,,,,non_completed_event,2025-10-13,Email,Product affinity
EV2191,HCP100983,,,,,non_completed_event,2025-10-03,Portal,Product affinity
EV2191,HCP102400,,,,,non_completed_event,2025-10-19,Email,Geographic proximity
EV2191,HCP100066,,,,,non_completed_event,2025-10-29,Email,Combination of factors
EV2191,HCP101945,,,,,non_completed_event,2025-10-26,Email,Combination of factors
EV2191,HCP102111,,,,,non_completed_event,2025-10-31,Portal,Product affinity
EV2191,HCP100010,,,,,non_completed_event,2025-10-04,Portal,Product affinity
EV2191,HCP101878,,,,,non_completed_event,2025-10-13,Email,Product affinity
EV2191,HCP100629,,,,,non_completed_event,2025-10-04,Rep,Specialty match
EV2191,HCP101802,,,,,non_completed_event,2025-10-11,Email,Combination of factors
EV2191,HCP100872,,,,,non_completed_event,2025-10-18,Rep,Geographic proximity
EV2191,HCP101491,,,,,non_completed_event,2025-10-01,Rep,Product affinity
EV2191,HCP100612,,,,,non_completed_event,2025-11-01,Email,Product affinity
EV2191,HCP101132,,,,,non_completed_event,2025-10-10,Email,Patient-volume threshold
EV2191,HCP100883,,,,,non_completed_event,2025-09-19,Rep,Geographic proximity
EV2191,HCP102309,,,,,non_completed_event,2025-11-02,Email,Product affinity
EV2191,HCP101631,,,,,non_completed_event,2025-10-17,Email,Combination of factors
EV2191,HCP102191,,,,,non_completed_event,2025-09-27,Rep,Combination of factors
EV2191,HCP102438,,,,,non_completed_event,2025-10-20,Email,Combination of factors
EV2237,HCP101111,,,,,non_completed_event,2026-01-26,Email,Patient-volume threshold
EV2237,HCP101568,,,,,non_completed_event,2026-02-01,Email,Geographic proximity
EV2237,HCP101808,,,,,non_completed_event,2026-01-03,Rep,Product affinity
EV2237,HCP101818,,,,,non_completed_event,2026-01-30,Rep,Patient-volume threshold
EV2237,HCP100154,,,,,non_completed_event,2026-02-02,Email,Product affinity
